,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra,wrong_name
6001,delta Ori,0.299083333333,delori,ta260047.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6002,delta Ori,0.299083333333,delori,ta260048.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6003,delta Ori,0.299083333333,delori,ta260049.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6004,delta Ori,0.299083333333,delori,ta260050.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6005,delta Ori,0.299083333333,delori,ta260051.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6006,delta Ori,0.299083333333,delori,tb030028.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6007,delta Ori,0.299083333333,delori,tb030029.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6008,delta Ori,0.299083333333,delori,tb030030.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6009,delta Ori,0.299083333333,delori,tb030031.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6010,delta Ori,0.299083333333,delori,tb030032.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6011,delta Ori,0.299083333333,delori,tb030033.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6012,delta Ori,0.299083333333,delori,tb030066.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6013,delta Ori,0.299083333333,delori,tb030067.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6014,delta Ori,0.299083333333,delori,tb160009.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6015,delta Ori,0.299083333333,delori,tb160010.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6016,delta Ori,0.299083333333,delori,tb250011.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6017,delta Ori,0.299083333333,delori,tb250012.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6018,delta Ori,0.299083333333,delori,tb250029.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6019,delta Ori,0.299083333333,delori,tb250030.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6020,delta Ori,0.299083333333,delori,tb250031.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6021,delta Ori,0.299083333333,delori,tb250032.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6022,delta Ori,0.299083333333,delori,tb250033.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6023,delta Ori,0.299083333333,delori,tc070002.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6024,delta Ori,0.299083333333,delori,tc090010.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6025,delta Ori,0.299083333333,delori,tc090011.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6026,delta Ori,0.299083333333,delori,tc090012.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6027,delta Ori,0.299083333333,delori,tc090013.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6028,delta Ori,0.299083333333,delori,tc090014.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6029,delta Ori,0.299083333333,delori,tc230003.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6030,delta Ori,0.299083333333,delori,tc230004.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6031,delta Ori,0.299083333333,delori,tc230005.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6032,delta Ori,0.299083333333,delori,tc250012.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6033,delta Ori,0.299083333333,delori,tc250013.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6034,delta Ori,0.299083333333,delori,tc250014.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6035,delta Ori,0.299083333333,delori,tc250015.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6036,delta Ori,0.299083333333,delori,tc250016.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6037,delta Ori,0.299083333333,delori,td020012.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6038,delta Ori,0.299083333333,delori,td020013.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6039,delta Ori,0.299083333333,delori,td020014.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6040,delta Ori,0.299083333333,delori,td060015.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6041,delta Ori,0.299083333333,delori,td060016.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6042,delta Ori,0.299083333333,delori,td060017.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6043,delta Ori,0.299083333333,delori,td060018.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6044,delta Ori,0.299083333333,delori,ti200051.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6045,delta Ori,0.299083333333,delori,ti200052.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6046,delta Ori,0.299083333333,delori,ti200053.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6047,delta Ori,0.299083333333,delori,tj120045.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6048,delta Ori,0.299083333333,delori,tj120046.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6049,delta Ori,0.299083333333,delori,ua300019.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6050,delta Ori,0.299083333333,delori,ua300020.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6051,delta Ori,0.299083333333,delori,ub060006.fits,-00:17:56.7,05:32:00.4,8,delta Ori,83.0016666667,
6052,delta Ori,0.299083333333,delori,ub060007.fits,-00:17:56.7,05:32:00.4,8,delta Ori,83.0016666667,
6053,delta Ori,0.299083333333,delori,ub060030.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6054,delta Ori,0.299083333333,delori,ub080006.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6055,delta Ori,0.299083333333,delori,ub080007.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6056,delta Ori,0.299083333333,delori,ub100016.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6057,delta Ori,0.299083333333,delori,ub270010.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6058,delta Ori,0.299083333333,delori,uj010063.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6059,delta Ori,0.299083333333,delori,uj020094.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6060,delta Ori,0.299083333333,delori,uk050002.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6061,delta Ori,0.299083333333,delori,uk270055.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6062,delta Ori,0.299083333333,delori,ul150003.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6063,delta Ori,0.299083333333,delori,va150002.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6064,delta Ori,0.299083333333,delori,va260025.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6065,delta Ori,0.299083333333,delori,va260026.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6066,delta Ori,0.299083333333,delori,va290038.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6067,delta Ori,0.299083333333,delori,vb190010.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6068,delta Ori,0.299083333333,delori,vc050021.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6069,delta Ori,0.299083333333,delori,vc160052.fits,-00:17:56.70,05:32:00.400,8,delta Ori,83.0016666667,
6070,delta Sco,-22.5857777778,delsco,md190019.fits,-22:35:08.8,16:00:10.8,9,delta Sco,240.045,
6071,delta Sco,-22.585,delsco,md190020.fits,-22:35:06.0,16:00:11.3,9,delta Sco,240.047083333,
6072,delta Sco,-22.5851944444,delsco,md190022.fits,-22:35:06.7,16:00:12.1,9,delta Sco,240.050416667,
6073,delta Sco,-22.5848611111,delsco,md220031.fits,-22:35:05.5,16:00:08.3,9,delta Sco,240.034583333,
6074,delta Sco,-22.5904722222,delsco,mg130012.fits,-22:35:25.7,16:00:17.2,9,delta Sco,240.071666667,
6075,delta Sco,-22.5900833333,delsco,mg130014.fits,-22:35:24.3,16:00:17.8,9,delta Sco,240.074166667,
6076,delta Sco,-22.5900277778,delsco,mg150023.fits,-22:35:24.1,16:00:13.3,9,delta Sco,240.055416667,
6077,delta Sco,-22.5897222222,delsco,mg150024.fits,-22:35:23.0,16:00:13.6,9,delta Sco,240.056666667,
6078,delta Sco,-22.6277777778,delsco,nd290028.fits,-22:37:40.0,16:00:27.0,9,delta Sco,240.1125,
6079,delta Sco,-22.616,delsco,od210049.fits,-22:36:57.6,15:59:56.9,9,delta Sco,239.987083333,
6080,delta Sco,-22.61625,delsco,od210050.fits,-22:36:58.5,15:59:56.9,9,delta Sco,239.987083333,
6081,delta Sco,-22.6162777778,delsco,od210051.fits,-22:36:58.6,15:59:57.0,9,delta Sco,239.9875,
6082,delta Sco,-22.54575,delsco,oe110021.fits,-22:32:44.7,16:00:12.1,9,delta Sco,240.050416667,
6083,delta Sco,-22.5464722222,delsco,oe110022.fits,-22:32:47.3,16:00:11.1,9,delta Sco,240.04625,
6084,delta Sco,-22.6065277778,delsco,pd210023.fits,-22:36:23.5,15:59:48.0,9,delta Sco,239.95,
6085,delta Sco,-22.6083055556,delsco,pd210025.fits,-22:36:29.9,15:59:48.7,9,delta Sco,239.952916667,
6086,delta Sco,-22.6081666667,delsco,pd210027.fits,-22:36:29.4,15:59:49.1,9,delta Sco,239.954583333,
6087,delta Sco,-22.6185277778,delsco,qg070014.fits,-22:37:06.7,16:00:16.1,9,delta Sco,240.067083333,
6088,delta Sco,-22.61825,delsco,qg070015.fits,-22:37:05.7,16:00:16.2,9,delta Sco,240.0675,
6089,delta Sco,-22.6179166667,delsco,qg070018.fits,-22:37:04.5,16:00:16.4,9,delta Sco,240.068333333,
6090,delta Sco,-22.6176666667,delsco,qg070019.fits,-22:37:03.6,16:00:16.8,9,delta Sco,240.07,
6091,delta Sco,-22.6171666667,delsco,qg070020.fits,-22:37:01.8,16:00:17.1,9,delta Sco,240.07125,
6092,delta Sco,-22.6168611111,delsco,qg070021.fits,-22:37:00.7,16:00:17.2,9,delta Sco,240.071666667,
6093,delta Sco,-22.6166388889,delsco,qg070022.fits,-22:36:59.9,16:00:17.3,9,delta Sco,240.072083333,
6094,delta Sco,-22.61625,delsco,qg070023.fits,-22:36:58.5,16:00:17.4,9,delta Sco,240.0725,
6095,delta Sco,-22.6163055556,delsco,qg070024.fits,-22:36:58.7,16:00:17.5,9,delta Sco,240.072916667,
6096,delta Sco,-22.6205833333,delsco,rc290042.fits,-22:37:14.10,16:00:20.227,9,delta Sco,240.084279167,
6097,delta Sco,-22.6205833333,delsco,rc290043.fits,-22:37:14.10,16:00:20.227,9,delta Sco,240.084279167,
6098,delta Sco,-22.6204722222,delsco,rc290044.fits,-22:37:13.70,16:00:20.193,9,delta Sco,240.0841375,
6099,delta Sco,-22.6216666667,delsco,rc300042.fits,-22:37:18.00,16:00:20.000,9,delta Sco,240.083333333,
6100,delta Sco,-22.6216944444,delsco,rd260041.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6101,delta Sco,-22.6216944444,delsco,rd260042.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6102,delta Sco,-22.6216944444,delsco,rd260043.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6103,delta Sco,-22.6216944444,delsco,rd260047.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6104,delta Sco,-22.6216944444,delsco,rd260048.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6105,delta Sco,-22.6216944444,delsco,rd260049.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6106,delta Sco,-22.6216944444,delsco,rd260050.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6107,delta Sco,-22.6216944444,delsco,rd260051.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6108,delta Sco,-22.6216944444,delsco,rd260057.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6109,delta Sco,-22.6216944444,delsco,rd260058.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6110,delta Sco,-22.6216944444,delsco,rd260059.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6111,delta Sco,-22.6216944444,delsco,rd260060.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6112,delta Sco,-22.6216944444,delsco,re070014.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6113,delta Sco,-22.6216944444,delsco,re070015.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6114,delta Sco,-22.6216944444,delsco,re070016.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6115,delta Sco,-22.6216944444,delsco,re080032.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6116,delta Sco,-22.6216944444,delsco,re080033.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6117,delta Sco,-22.6216944444,delsco,re080034.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6118,delta Sco,-22.6216944444,delsco,re080035.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6119,delta Sco,-22.6216944444,delsco,re250020.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6120,delta Sco,-22.6216944444,delsco,re250021.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6121,delta Sco,-22.6216944444,delsco,re250028.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6122,delta Sco,-22.6216944444,delsco,rf220006.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6123,delta Sco,-22.6216944444,delsco,rf220007.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6124,delta Sco,-22.6216944444,delsco,rf220008.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6125,delta Sco,-22.6216944444,delsco,rf220009.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6126,delta Sco,-22.6216944444,delsco,rf230022.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6127,delta Sco,-22.6216944444,delsco,rf230023.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6128,delta Sco,-22.6216944444,delsco,sd060032.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6129,delta Sco,-22.6216944444,delsco,sd060033.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6130,delta Sco,-22.6216944444,delsco,sd090032.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6131,delta Sco,-22.6216944444,delsco,sd090033.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6132,delta Sco,-22.6216944444,delsco,sd100031.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6133,delta Sco,-22.6216944444,delsco,sd100032.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6134,delta Sco,-22.6216944444,delsco,sd150059.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6135,delta Sco,-22.6216944444,delsco,sf130013.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6136,delta Sco,-22.6216944444,delsco,sf130014.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6137,delta Sco,-22.6216944444,delsco,sf130015.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6138,delta Sco,-22.6216944444,delsco,sf200006.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6139,delta Sco,-22.6216944444,delsco,sf200007.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6140,delta Sco,-22.6216944444,delsco,sh070007.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6141,delta Sco,-22.6216944444,delsco,sh070008.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6142,delta Sco,-22.6216944444,delsco,td030038.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6143,delta Sco,-22.6216944444,delsco,td030039.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6144,delta Sco,-22.6216944444,delsco,ue010025.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6145,delta Sco,-22.6216944444,delsco,ue010026.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6146,delta Sco,-22.6216944444,delsco,ue010027.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6147,delta Sco,-22.6216944444,delsco,ue080042.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6148,delta Sco,-22.6216944444,delsco,ue080044.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6149,delta Sco,-22.6216944444,delsco,ug080012.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6150,delta Sco,-22.6216944444,delsco,ug090012.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6151,delta Sco,-22.6216944444,delsco,vc160098.fits,-22:37:18.10,16:00:20.007,9,delta Sco,240.0833625,
6152,dn uma,46.4768333333,dnuma,ue060016.fits,+46:28:36.60,11:55:05.747,5,dn uma,178.773945833,
6153,dn uma,46.4768333333,dnuma,va280013.fits,+46:28:36.60,11:55:05.747,5,dn uma,178.773945833,
6154,dzeta Tau,21.1458055556,zettau,mk110057.fits,21:08:44.9,5:37:37.9,8,dzeta Tau,84.4079166667,
6155,dzeta Tau,21.1466944444,zettau,mk110058.fits,21:08:48.1,5:37:37.8,8,dzeta Tau,84.4075,
6156,eps Aur,43.8540833333,epsaur,pk090016.fits,43:51:14.7,5:02:17.3,8,eps Aur,75.5720833333,
6157,eps Aur,43.8534722222,epsaur,pk090018.fits,43:51:12.5,5:02:17.8,8,eps Aur,75.5741666667,
6158,eps Aur,43.8049166667,epsaur,pl140021.fits,43:48:17.7,5:02:08.0,8,eps Aur,75.5333333333,
6159,eps Aur,43.805,epsaur,pl140023.fits,43:48:18.0,5:02:08.5,8,eps Aur,75.5354166667,
6160,eps Aur,43.8682777778,epsaur,qb210007.fits,43:52:05.8,5:02:25.8,8,eps Aur,75.6075,
6161,eps Aur,43.86825,epsaur,qb210008.fits,43:52:05.7,5:02:26.0,8,eps Aur,75.6083333333,
6162,eps Aur,43.8813055556,epsaur,qc020020.fits,43:52:52.7,5:02:38.3,8,eps Aur,75.6595833333,
6163,eps Aur,43.8824444444,epsaur,qc020021.fits,43:52:56.8,5:02:38.6,8,eps Aur,75.6608333333,
6164,eps Aur,43.8822777778,epsaur,qc020022.fits,43:52:56.2,5:02:38.8,8,eps Aur,75.6616666667,
6165,eps Aur,43.8833888889,epsaur,qc020023.fits,43:53:00.2,5:02:39.1,8,eps Aur,75.6629166667,
6166,eps Aur,43.886,epsaur,qc020030.fits,43:53:09.6,5:02:39.9,8,eps Aur,75.66625,
6167,eps Aur,43.8733055556,epsaur,qc050007.fits,43:52:23.9,5:02:36.1,8,eps Aur,75.6504166667,
6168,eps Aur,43.8741388889,epsaur,qc050008.fits,43:52:26.9,5:02:36.3,8,eps Aur,75.65125,
6169,eps Aur,43.8751111111,epsaur,qc050009.fits,43:52:30.4,5:02:36.6,8,eps Aur,75.6525,
6170,eps Aur,43.8847222222,epsaur,qc270014.fits,43:53:05.0,5:02:48.1,8,eps Aur,75.7004166667,
6171,eps Aur,43.7914722222,epsaur,qd020007.fits,43:47:29.3,5:02:27.6,8,eps Aur,75.615,
6172,eps Aur,43.8336944444,epsaur,qd120007.fits,43:50:01.3,5:02:42.1,8,eps Aur,75.6754166667,
6173,eps Aur,43.8343611111,epsaur,qd120009.fits,43:50:03.7,5:02:42.4,8,eps Aur,75.6766666667,
6174,eps Aur,43.8229722222,epsaur,qd260007.fits,43:49:22.7,5:02:27.3,8,eps Aur,75.61375,
6175,eps Aur,43.8237777778,epsaur,qd260009.fits,43:49:25.6,5:02:27.4,8,eps Aur,75.6141666667,
6176,eps Aur,43.816,epsaur,qi130028.fits,43:48:57.6,5:02:17.9,8,eps Aur,75.5745833333,
6177,eps Aur,43.8154444444,epsaur,qi130030.fits,43:48:55.6,5:02:18.1,8,eps Aur,75.5754166667,
6178,eps Aur,43.8233055556,epsaur,rj230032.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6179,eps Aur,43.8233055556,epsaur,sa080013.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6180,eps Aur,43.8233055556,epsaur,sa080015.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6181,eps Aur,43.8233055556,epsaur,sa250053.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6182,eps Aur,43.8233055556,epsaur,sa290005.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6183,eps Aur,43.8233055556,epsaur,sb090015.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6184,eps Aur,43.8233055556,epsaur,sc300004.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6185,eps Aur,43.8233055556,epsaur,sd020017.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6186,eps Aur,43.8233055556,epsaur,sd020019.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6187,eps Aur,43.8233055556,epsaur,sg220033.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6188,eps Aur,43.8233055556,epsaur,sg260033.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6189,eps Aur,43.8233055556,epsaur,sg280031.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6190,eps Aur,43.8233055556,epsaur,sg290027.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6191,eps Aur,43.8233055556,epsaur,sg300045.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6192,eps Aur,43.8233055556,epsaur,sg300047.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6193,eps Aur,43.8233055556,epsaur,sg310029.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6194,eps Aur,43.8233333333,epsaur,sh160024.fits,+43:49:24.00,05:01:58.100,8,eps Aur,75.4920833333,
6195,eps Aur,43.8233055556,epsaur,sh200028.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6196,eps Aur,43.8233055556,epsaur,sh270037.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6197,eps Aur,43.8233055556,epsaur,sh290029.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6198,eps Aur,43.8233055556,epsaur,si190032.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6199,eps Aur,43.8233055556,epsaur,si220025.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6200,eps Aur,43.8233055556,epsaur,sj070037.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6201,eps Aur,43.8233055556,epsaur,tb140039.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6202,eps Aur,43.8215833333,epsaur,tc030009.fits,+43:49:17.70,05:01:51.253,8,eps Aur,75.4635541667,
6203,eps Aur,43.8233055556,epsaur,tc170008.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6204,eps Aur,43.8233055556,epsaur,tc170010.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6205,eps Aur,43.8233055556,epsaur,tc180010.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6206,eps Aur,43.8233055556,epsaur,tc190034.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6207,eps Aur,43.8233055556,epsaur,tc240026.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6208,eps Aur,43.8233055556,epsaur,tc310012.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6209,eps Aur,43.8233055556,epsaur,td070019.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6210,eps Aur,43.8233055556,epsaur,td210007.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6211,eps Aur,43.8233055556,epsaur,td210011.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6212,eps Aur,43.8233055556,epsaur,td220007.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
6213,eps Aur,43.8233055556,epsaur,td220008.fits,+43:49:23.90,05:01:58.127,8,eps Aur,75.4921958333,
