,correct_name,dec,dir_name,file_name,fits_dec,fits_ra,group,object,ra
6958,V407 Cyg,45.7758333333,v407cyg,td030035.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6959,V407 Cyg,45.7758333333,v407cyg,td030035n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6960,V407 Cyg,45.7758333333,v407cyg,td030036.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6961,V407 Cyg,45.7758333333,v407cyg,td030036n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6962,V407 Cyg,45.7758333333,v407cyg,td050019.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6963,V407 Cyg,45.7758333333,v407cyg,td050019n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6964,V407 CYg,45.7758333333,v407cyg,td060048.fits,+45:46:33.00,21:02:09.807,8,V407 CYg,315.5408625
6965,V407 CYg,45.7758333333,v407cyg,td060048n.fits,+45:46:33.00,21:02:09.807,8,V407 CYg,315.5408625
6966,V407 CYg,45.7758333333,v407cyg,td060063.fits,+45:46:33.00,21:02:09.807,8,V407 CYg,315.5408625
6967,V407 Cyg,45.7758333333,v407cyg,td070033.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6968,V407 Cyg,45.7758333333,v407cyg,td070033n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6969,V407 Cyg,45.7758333333,v407cyg,td070034.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6970,V407 Cyg,45.7758333333,v407cyg,td070034n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6971,V407 Cyg,45.7758333333,v407cyg,td210057.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6972,V407 Cyg,45.7758333333,v407cyg,td210057n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6973,V407 Cyg,45.7758333333,v407cyg,td220024.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6974,V407 Cyg,45.7758333333,v407cyg,td220024n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6975,V407 Cyg,45.7758333333,v407cyg,td220025.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6976,V407 Cyg,45.7758333333,v407cyg,td220025n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6977,V407 Cyg,45.7758333333,v407cyg,td260020.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6978,V407 Cyg,45.7758333333,v407cyg,td260021.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6979,V407 Cyg,45.7758333333,v407cyg,td260021n.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6980,V407 Cyg,45.7758333333,v407cyg,td280030.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6981,V407 Cyg,45.7758333333,v407cyg,te290034.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6982,V407 Cyg,45.7758333333,v407cyg,tf040013.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6983,V407 Cyg,45.7758333333,v407cyg,tf060016.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6984,V 407 Cyg,45.7758333333,v407cyg,tf070030.fits,+45:46:33.00,21:02:09.807,8,V 407 Cyg,315.5408625
6985,V407 Cyg,45.7758333333,v407cyg,tf090012.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6986,V 407 Cyg,45.7758333333,v407cyg,tf140020.fits,+45:46:33.00,21:02:09.807,8,V 407 Cyg,315.5408625
6987,V407 Cyg,45.7758333333,v407cyg,tg120015.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6988,V407 Cyg,45.7758333333,v407cyg,tg260012.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6989,V407 Cyg,45.7758333333,v407cyg,tj090038.fits,+45:46:33.00,21:02:09.807,8,V407 Cyg,315.5408625
6990,V 407 Cyg,45.7758333333,v407cyg,ud180055.fits,+45:46:33.00,21:02:09.807,8,V 407 Cyg,315.5408625
6991,V420 Aur,37.7017777778,v420aur,oa080018.fits,37:42:06.4,5:22:44.5,8,V420 Aur,80.6854166667
6992,V420 Aur,37.6793055556,v420aur,oh310038.fits,37:40:45.5,5:22:37.1,8,V420 Aur,80.6545833333
6993,V420 Aur,37.6793055556,v420aur,oh310039.fits,37:40:45.5,5:22:37.1,8,V420 Aur,80.6545833333
6994,V420 Aur,37.6736944444,v420aur,oh310041.fits,37:40:25.3,5:22:37.8,8,V420 Aur,80.6575
6995,V420 Aur,37.676,v420aur,ui280065.fits,+37:40:33.60,05:22:35.227,8,V420 Aur,80.6467791667
6996,V431 Sct,-6.05569444444,v431sct,nh060013.fits,-6:03:20.5,18:29:25.3,8,V431 Sct,277.355416667
6997,V431 Sct,-6.0555,v431sct,nh070013.fits,-6:03:19.8,18:29:26.2,8,V431 Sct,277.359166667
6998,V431 Sct,-6.07683333333,v431sct,nh180015.fits,-6:04:36.6,18:29:25.9,8,V431 Sct,277.357916667
6999,V431 Sct,-6.07683333333,v431sct,nh180017.fits,-6:04:36.6,18:29:25.0,8,V431 Sct,277.354166667
7000,V431 Sct,-6.07758333333,v431sct,nh180018.fits,-6:04:39.3,18:29:25.5,8,V431 Sct,277.35625
7001,V431 Sct,-6.07797222222,v431sct,nh220016.fits,-6:04:40.7,18:29:25.8,8,V431 Sct,277.3575
7002,V431 Sct,-6.07702777778,v431sct,nh220017.fits,-6:04:37.3,18:29:26.9,8,V431 Sct,277.362083333
7003,V431 Sct,-6.07858333333,v431sct,of090015.fits,-6:04:42.9,18:29:25.4,8,V431 Sct,277.355833333
7004,V431 Sct,-6.07758333333,v431sct,of240021.fits,-6:04:39.3,18:29:26.6,8,V431 Sct,277.360833333
7005,v431sct,-6.07841666667,v431sct,og270021.fits,-6:04:42.3,18:29:25.3,8,v431sct,277.355416667
7006,v431sct,-6.07880555556,v431sct,og270023.fits,-6:04:43.7,18:29:24.9,8,v431sct,277.35375
7007,v431sct,-6.08055555556,v431sct,og270025.fits,-6:04:50.0,18:29:25.2,8,v431sct,277.355
7008,V431,-6.07827777778,v431sct,oh280017.fits,-6:04:41.8,18:29:25.4,8,V431,277.355833333
7009,V431,-6.07825,v431sct,oh280018.fits,-6:04:41.7,18:29:24.8,8,V431,277.353333333
7010,V431 Sct,-6.07719444444,v431sct,oh310014.fits,-6:04:37.9,18:29:25.2,8,V431 Sct,277.355
7011,V431 Sct,-6.07725,v431sct,oi070022.fits,-6:04:38.1,18:29:25.7,8,V431 Sct,277.357083333
7012,V431 Sct,-6.0735,v431sct,qf190028.fits,-6:04:24.6,18:29:50.0,8,V431 Sct,277.458333333
7013,V431 Sct,-6.07355555556,v431sct,qf190029.fits,-6:04:24.8,18:29:50.1,8,V431 Sct,277.45875
7014,V431 Sct,-6.10294444444,v431sct,qg270015.fits,-6:06:10.6,18:29:40.7,8,V431 Sct,277.419583333
7015,V431 Sct,-6.077,v431sct,sg280013.fits,-06:04:37.20,18:29:25.687,8,V431 Sct,277.357029167
7016,V431 Sct,-6.077,v431sct,tg090014.fits,-06:04:37.20,18:29:25.687,8,V431 Sct,277.357029167
7017,V431 Sct,-6.077,v431sct,tg100021.fits,-06:04:37.20,18:29:25.687,8,V431 Sct,277.357029167
7018,V4409 Sgr,-18.7075277778,v4409sgr,tg120018.fits,-18:42:27.10,19:04:47.927,8,V4409 Sgr,286.199695833
7019,V4409 Sgr,-18.7075277778,v4409sgr,uh220021.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7020,V4409 Sgr,-18.7075277778,v4409sgr,uh290007.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7021,V 4409 Sgr,-18.7075277778,v4409sgr,ui010015.fits,-18:42:27.10,19:04:47.940,8,V 4409 Sgr,286.19975
7022,V4409 Sgr,-18.7075277778,v4409sgr,ui120007.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7023,V4409 Sgr,-18.7075277778,v4409sgr,ui260018.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7024,V4409 Sgr,-18.7075277778,v4409sgr,uj010024.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7025,V4409 Sgr,-18.7075277778,v4409sgr,uj020052.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7026,V 4409 Sgr,-18.7075277778,v4409sgr,uj030027.fits,-18:42:27.10,19:04:47.940,8,V 4409 Sgr,286.19975
7027,V4409 Sgr,-18.7075277778,v4409sgr,uj040012.fits,-18:42:27.10,19:04:47.940,8,V4409 Sgr,286.19975
7028,V 4409 Sgr,-18.7075277778,v4409sgr,uj170014.fits,-18:42:27.10,19:04:47.940,8,V 4409 Sgr,286.19975
7029,V447 Sct,-7.08438888889,v447sct,pg030009.fits,-7:05:03.8,18:44:39.1,8,V447 Sct,281.162916667
7030,V447 Sct,-7.11055555556,v447sct,rg020014.fits,-07:06:38.00,18:44:33.000,8,V447 Sct,281.1375
7031,V447 Sct,-7.11055555556,v447sct,sg210004.fits,-07:06:38.00,18:44:33.300,8,V447 Sct,281.13875
7032,V447 Sct,-7.11058333333,v447sct,sg290014.fits,-07:06:38.10,18:44:33.340,8,V447 Sct,281.138916667
7033,V447 Sct,-7.11055555556,v447sct,sh160002.fits,-07:06:38.00,18:44:33.000,8,V447 Sct,281.1375
7034,V447 Sct,-7.11058333333,v447sct,si200002.fits,-07:06:38.10,18:44:33.340,8,V447 Sct,281.138916667
7035,V447 Sct,-7.11055555556,v447sct,tf050019.fits,-07:06:38.00,18:44:33.000,8,V447 Sct,281.1375
7036,V447 Sct,-7.11058333333,v447sct,tg020031.fits,-07:06:38.10,18:44:33.340,8,V447 Sct,281.138916667
7037,V447Sct,-7.11058333333,v447sct,tg070018.fits,-07:06:38.10,18:44:33.340,8,V447Sct,281.138916667
7038,V447 Sct,-7.11058333333,v447sct,tg140016.fits,-07:06:38.10,18:44:33.340,8,V447 Sct,281.138916667
7039,V447 Sct,-7.11058333333,v447sct,tj310009.fits,-07:06:38.10,18:44:33.340,8,V447 Sct,281.138916667
7040,V447 Sct,-7.11058333333,v447sct,ui160002.fits,-07:06:38.10,18:44:33.340,8,V447 Sct,281.138916667
7041,V448 Cyg,35.386,v448cyg,tf050011.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7042,V 448 Cyg,35.386,v448cyg,tg020029.fits,+35:23:09.60,20:06:09.947,8,V 448 Cyg,301.541445833
7043,V448 Cyg,35.386,v448cyg,tg030019.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7044,V448 Cyg,35.386,v448cyg,tg040016.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7045,V448Cyg,35.386,v448cyg,tg070020.fits,+35:23:09.60,20:06:09.947,8,V448Cyg,301.541445833
7046,V448Cyg,35.386,v448cyg,tg080017.fits,+35:23:09.60,20:06:09.947,8,V448Cyg,301.541445833
7047,V448 Cyg,35.386,v448cyg,tg130020.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7048,V448 Cyg,35.386,v448cyg,tg140018.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7049,V448 Cyg,35.386,v448cyg,tg200039.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7050,V448 Cyg,35.386,v448cyg,tg200055.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7051,V448 Cyg,35.386,v448cyg,tg210044.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7052,V448 Cyg,35.386,v448cyg,th250012.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7053,V448 Cyg,35.386,v448cyg,tj210013.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7054,V448 Cyg,35.386,v448cyg,tj310011.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7055,V448 Cyg,35.386,v448cyg,tj310013.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7056,V448 Cyg,35.386,v448cyg,tj310020.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7057,V448 Cyg,35.3861111111,v448cyg,ua160007.fits,+35:23:10.00,20:06:09.900,8,V448 Cyg,301.54125
7058,V448 Cyg,35.386,v448cyg,ui160008.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7059,V448 Cyg,35.386,v448cyg,uj020071.fits,+35:23:09.60,20:06:09.947,8,V448 Cyg,301.541445833
7060,NovaScuti,-9.55738888889,v475sct,mi150024.fits,-9:33:26.6,18:49:46.2,8,NovaScuti,282.4425
7061,NovaScuti,-9.5575,v475sct,mi150025.fits,-9:33:27.0,18:49:46.5,8,NovaScuti,282.44375
7062,V475 Sct,-9.55775,v475sct,mi180019.fits,-9:33:27.9,18:49:47.9,8,V475 Sct,282.449583333
7063,V 475 Sct?,-9.56116666667,v475sct,nd210041.fits,-9:33:40.2,18:50:11.5,8,V 475 Sct?,282.547916667
7064,V 475 Sct?,-9.56266666667,v475sct,nd210042.fits,-9:33:45.6,18:50:11.8,8,V 475 Sct?,282.549166667
7065,V505 Mon,2.52163888889,v505mon,na220032.fits,2:31:17.9,6:45:32.8,8,V505 Mon,101.386666667
7066,V505 Mon,2.51194444444,v505mon,oa160030.fits,2:30:43.0,6:45:50.7,8,V505 Mon,101.46125
7067,V505 Mon,2.50733333333,v505mon,oc240008.fits,2:30:26.4,6:45:54.6,8,V505 Mon,101.4775
7068,V505 Mon,2.53819444444,v505mon,pj250034.fits,2:32:17.5,6:45:48.9,8,V505 Mon,101.45375
7069,V505 Mon,2.47502777778,v505mon,pl140046.fits,2:28:30.1,6:45:40.4,8,V505 Mon,101.418333333
7070,V505 Mon,2.51422222222,v505mon,rc070024.fits,02:30:51.20,06:45:55.233,8,V505 Mon,101.4801375
7071,V505 Mon,2.49925,v505mon,sc300002.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7072,V505 Mon,2.49925,v505mon,tb220002.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7073,V505 Mon,2.49925,v505mon,tc180018.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7074,V505 Mon,2.49925,v505mon,tc240022.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7075,V505 Mon,2.49925,v505mon,td080010.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7076,V505 Mon,2.49925,v505mon,tj310035.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7077,V505 Mon,2.49925,v505mon,ua160021.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7078,V505 Mon,2.49925,v505mon,ub090051.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7079,V505 Mon,2.49925,v505mon,ub250041.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7080,V505Mon,2.49925,v505mon,uc020028.fits,+02:29:57.30,06:45:49.980,8,V505Mon,101.45825
7081,V505 Mon,2.499,v505mon,ud200024.fits,+02:29:56.40,06:45:48.973,8,V505 Mon,101.454054167
7082,V505 Mon,2.49925,v505mon,vb110042.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7083,V505 Mon,2.49925,v505mon,vc280041.fits,+02:29:57.30,06:45:49.980,8,V505 Mon,101.45825
7084,V559 Cas,61.5496666667,v559cas,tg030036.fits,+61:32:58.80,02:25:40.127,8,V559 Cas,36.4171958333
7085,V559Cas,61.5496666667,v559cas,tg070024.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7086,V559Cas,61.5496666667,v559cas,tg080035.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7087,V559Cas,61.5496666667,v559cas,tj260047.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7088,V559Cas,61.5496666667,v559cas,tj270036.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7089,V559Cas,61.5496666667,v559cas,uc010012.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7090,V559Cas,61.5496666667,v559cas,uc010031.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7091,V559Cas,61.5496666667,v559cas,uc020030.fits,+61:32:58.80,02:25:40.127,8,V559Cas,36.4171958333
7092,V649 Cas,62.0463333333,v649cas,pe240016.fits,62:02:46.8,23:16:50.5,8,V649 Cas,349.210416667
7093,V649 Cas,61.9631111111,v649cas,pj180027.fits,61:57:47.2,23:16:27.0,8,V649 Cas,349.1125
7094,V649 Cas,62.0115,v649cas,pj260016.fits,62:00:41.4,23:16:57.8,8,V649 Cas,349.240833333
7095,V649 Cas,62.0115555556,v649cas,pk080011.fits,62:00:41.6,23:16:53.7,8,V649 Cas,349.22375
7096,V649 Cas,61.9545555556,v649cas,pl140017.fits,61:57:16.4,23:16:43.2,8,V649 Cas,349.18
7097,V649 Cas,62.0511388889,v649cas,qc280030.fits,62:03:04.1,23:17:04.3,8,V649 Cas,349.267916667
7098,V649 Cas,62.0321944444,v649cas,qd120034.fits,62:01:55.9,23:17:07.2,8,V649 Cas,349.28
7099,V649 Cas,62.0078333333,v649cas,qd260035.fits,62:00:28.2,23:16:49.2,8,V649 Cas,349.205
7100,v649 cas,61.9629444444,v649cas,qe200013.fits,61:57:46.6,23:16:27.1,8,v649 cas,349.112916667
7101,V649 Cas,61.9816666667,v649cas,qf140031.fits,61:58:54.0,23:16:46.8,8,V649 Cas,349.195
7102,V649 Cas,61.9811666667,v649cas,qh010032.fits,61:58:52.2,23:17:13.8,8,V649 Cas,349.3075
7103,V649 Cas,62.0384722222,v649cas,qi200027.fits,62:02:18.5,23:17:20.2,8,V649 Cas,349.334166667
7104,V649 Cas,62.03775,v649cas,qi200029.fits,62:02:15.9,23:17:21.2,8,V649 Cas,349.338333333
7105,V649 Cas,61.9629444444,v649cas,si200010.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7106,V649 Cas,61.9755277778,v649cas,sj030007.fits,+61:58:31.90,23:16:01.407,8,V649 Cas,349.0058625
7107,V649 Cas,62.0614166667,v649cas,sj030027.fits,+62:03:41.10,23:15:31.853,8,V649 Cas,348.882720833
7108,V649 Cas,61.9629444444,v649cas,sj070029.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7109,V649 Cas,61.9629444444,v649cas,tf100024.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7110,V649 Cas,61.9629444444,v649cas,tg140030.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7111,V649 Cas,61.9629444444,v649cas,tj210034.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7112,V649 cas,61.9629444444,v649cas,tj310028.fits,+61:57:46.60,23:16:27.047,8,V649 cas,349.112695833
7113,V649 Cas,61.9629444444,v649cas,ua160015.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7114,V649 Cas,61.9629444444,v649cas,ub250057.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7115,V649 Cas,61.9629444444,v649cas,ub260058.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7116,V649Cas,61.9629444444,v649cas,uc010049.fits,+61:57:46.60,23:16:27.047,8,V649Cas,349.112695833
7117,V649 Cas,61.9629444444,v649cas,ud200052.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7118,V649 Cas,61.9629444444,v649cas,ue060030.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7119,V649 Cas,61.9629444444,v649cas,ue070031.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7120,V649Cas,61.9629444444,v649cas,ue100020.fits,+61:57:46.60,23:16:27.047,8,V649Cas,349.112695833
7121,V649 Cas,61.9629444444,v649cas,ue180037.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7122,V649 Cas,61.9629444444,v649cas,uf270038.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7123,V649 Cas,62.0612222222,v649cas,ug050038.fits,+62:03:40.40,23:16:06.400,8,V649 Cas,349.026666667
7124,V649 Cas,61.9629444444,v649cas,ug270043.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7125,V649 Cas,61.9629444444,v649cas,ui280025.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7126,V649 Cas,61.9629444444,v649cas,va280015.fits,+61:57:46.60,23:16:27.047,8,V649 Cas,349.112695833
7127,HD 50138,-6.97080555556,v743mon,nc140022.fits,-6:58:14.9,6:51:47.3,8,HD 50138,102.947083333
7128,HD 50138,-6.97133333333,v743mon,nc220014.fits,-6:58:16.8,6:51:46.9,8,HD 50138,102.945416667
7129,V743 Mon,-6.94397222222,v743mon,oa070014.fits,-6:56:38.3,6:51:25.9,8,V743 Mon,102.857916667
7130,V743 Mon,-6.93938888889,v743mon,oa160020.fits,-6:56:21.8,6:51:12.9,8,V743 Mon,102.80375
7131,V743 Mon,-6.94188888889,v743mon,oa160021.fits,-6:56:30.8,6:51:13.4,8,V743 Mon,102.805833333
7132,V743 Mon,-6.94383333333,v743mon,oa160022.fits,-6:56:37.8,6:51:13.6,8,V743 Mon,102.806666667
7133,V743 Mon,-6.94502777778,v743mon,oa160023.fits,-6:56:42.1,6:51:13.9,8,V743 Mon,102.807916667
7134,V743 Mon,-6.94575,v743mon,oa160024.fits,-6:56:44.7,6:51:14.1,8,V743 Mon,102.80875
7135,V743 Mon,-6.94766666667,v743mon,ob070006.fits,-6:56:51.6,6:51:29.7,8,V743 Mon,102.87375
7136,V743 Mon,-6.94872222222,v743mon,ob070007.fits,-6:56:55.4,6:51:30.6,8,V743 Mon,102.8775
7137,V743 Mon,-6.94936111111,v743mon,ob070008.fits,-6:56:57.7,6:51:32.0,8,V743 Mon,102.883333333
7138,V 743 Mon,-6.94441666667,v743mon,oj120037.fits,-6:56:39.9,6:50:58.0,8,V 743 Mon,102.741666667
7139,V 743 Mon,-6.94497222222,v743mon,oj120038.fits,-6:56:41.9,6:50:58.3,8,V 743 Mon,102.742916667
7140,V743 Mon,-6.98191666667,v743mon,oj280050.fits,-6:58:54.9,6:51:37.7,8,V743 Mon,102.907083333
7141,V743 Mon,-6.9825,v743mon,oj280051.fits,-6:58:57.0,6:51:37.8,8,V743 Mon,102.9075
7142,V743 Mon,-6.95983333333,v743mon,pa080034.fits,-6:57:35.4,6:51:32.6,8,V743 Mon,102.885833333
7143,V743 Mon,-6.96027777778,v743mon,pa080035.fits,-6:57:37.0,6:51:32.7,8,V743 Mon,102.88625
7144,V743 Mon,-6.98016666667,v743mon,pa110042.fits,-6:58:48.6,6:51:34.0,8,V743 Mon,102.891666667
7145,V743 Mon,-6.97972222222,v743mon,pa110043.fits,-6:58:47.0,6:51:34.3,8,V743 Mon,102.892916667
7146,V743 Mon,-6.97788888889,v743mon,pa110045.fits,-6:58:40.4,6:51:35.0,8,V743 Mon,102.895833333
7147,V743 Mon,-6.93011111111,v743mon,pb060015.fits,-6:55:48.4,6:51:16.8,8,V743 Mon,102.82
7148,V743 Mon,-6.9615,v743mon,pj080065.fits,-6:57:41.4,6:51:48.9,8,V743 Mon,102.95375
7149,V743 Mon,-6.94869444444,v743mon,qa140071.fits,-6:56:55.3,6:51:39.9,8,V743 Mon,102.91625
7150,V743 Mon,-6.976,v743mon,qc110029.fits,-6:58:33.6,6:51:52.0,8,V743 Mon,102.966666667
7151,V743 Mon,-6.97552777778,v743mon,qc110030.fits,-6:58:31.9,6:51:52.2,8,V743 Mon,102.9675
7152,V743 Mon,-6.97319444444,v743mon,qc110032.fits,-6:58:23.5,6:51:53.1,8,V743 Mon,102.97125
7153,V743 Mon,-6.97252777778,v743mon,qc110033.fits,-6:58:21.1,6:51:53.4,8,V743 Mon,102.9725
7154,V743 Mon,-6.97191666667,v743mon,qc110034.fits,-6:58:18.9,6:51:53.4,8,V743 Mon,102.9725
7155,V743 Mon,-6.98633333333,v743mon,qc130036.fits,-6:59:10.8,6:51:53.3,8,V743 Mon,102.972083333
7156,V743 Mon,-6.98580555556,v743mon,qc130037.fits,-6:59:08.9,6:51:53.4,8,V743 Mon,102.9725
7157,V743 Mon,-6.93713888889,v743mon,qc140004.fits,-6:56:13.7,6:51:23.7,8,V743 Mon,102.84875
7158,V743 Mon,-6.91533333333,v743mon,qc250025.fits,-6:54:55.2,6:52:04.5,8,V743 Mon,103.01875
7159,V743 Mon,-6.91491666667,v743mon,qc250026.fits,-6:54:53.7,6:52:04.6,8,V743 Mon,103.019166667
7160,V743 Mon,-6.94286111111,v743mon,qc300021.fits,-6:56:34.3,6:51:39.1,8,V743 Mon,102.912916667
7161,V743 Mon,-6.9425,v743mon,qc300022.fits,-6:56:33.0,6:51:39.3,8,V743 Mon,102.91375
7162,V743 Mon,-6.90838888889,v743mon,qd150012.fits,-6:54:30.2,6:52:23.1,8,V743 Mon,103.09625
7163,V743 Mon,-6.90819444444,v743mon,qd150013.fits,-6:54:29.5,6:52:23.2,8,V743 Mon,103.096666667
7164,V743 Mon,-6.95444444444,v743mon,rc090021.fits,-06:57:16.00,06:51:31.547,8,V743 Mon,102.881445833
7165,V743 Mon,-6.96405555556,v743mon,rc280013.fits,-06:57:50.60,06:51:32.607,8,V743 Mon,102.8858625
7166,V743 Mon,-6.96336111111,v743mon,rc290019.fits,-06:57:48.10,06:51:32.527,8,V743 Mon,102.885529167
7167,V743 Mon,-6.9665,v743mon,rd050012.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7168,V743 Mon,-6.9665,v743mon,sa090017.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7169,V743 Mon,-6.9665,v743mon,sa090018.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7170,V743 Mon,-6.9665,v743mon,sa110048.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7171,HD50138,-6.9665,v743mon,tc010011.fits,-06:57:59.40,06:51:33.400,8,HD50138,102.889166667
7172,HD50138,-6.9665,v743mon,tc010013.fits,-06:57:59.40,06:51:33.400,8,HD50138,102.889166667
7173,HD50138,-6.9665,v743mon,tc010015.fits,-06:57:59.40,06:51:33.400,8,HD50138,102.889166667
7174,HD50138,-6.9665,v743mon,tc020006.fits,-06:57:59.40,06:51:33.400,8,HD50138,102.889166667
7175,V743 Mon,-6.9665,v743mon,tc190021.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7176,V743 Mon,-6.9665,v743mon,tc190022.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7177,V743 Mon,-6.9665,v743mon,tc310008.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7178,V743 Mon,-6.9665,v743mon,tc310009.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7179,V743 Mon,-6.9665,v743mon,tc310010.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7180,V743 Mon,-6.9665,v743mon,td070008.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7181,V743 Mon,-6.9665,v743mon,td070009.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
7182,V743 Mon,-6.9665,v743mon,ti190046.fits,-06:57:59.40,06:51:33.400,8,V743 Mon,102.889166667
